"date","time","volser","usage","sys","rate","resp","iosq","pend","disc","conn","lcu"
2019/04/25,17:39:00,"YGDU53","","*ALL",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU53","","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU53","","A2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU53","","A*",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU54","","*ALL",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU54","","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU54","","A2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU54","","A*",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU55","","*ALL",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU55","","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU55","","A2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU55","","A*",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU56","","*ALL",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU56","","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU56","","A2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YGDU56","","A*",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"XXC1BF","","*ALL",0.007,0.160,0.000,0.064,0.000,0.096,"019F"
2019/04/25,17:39:00,"XXC1BF","","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"XXC1BF","","A2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"XXC1BF","","F1",0.007,0.160,0.000,0.064,0.000,0.096,"019F"
2019/04/25,17:39:00,"XXC1BF","","F2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"XXC1BF","","A*",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"XXC1BF","","F*",0.007,0.160,0.000,0.064,0.000,0.096,"019F"
2019/04/25,17:39:00,"XXC1C0","","*ALL",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"XXC1C0","","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"XXC1C0","","A2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"XXC1C0","","F1",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"XXC1C0","","F2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"XXC1C0","","A*",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"XXC1C0","","F*",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"XXC1C1","","*ALL",0.007,0.160,0.000,0.064,0.000,0.096,"019F"
2019/04/25,17:39:00,"XXC1C1","","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"XXC1C1","","A2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"XXC1C1","","F1",0.007,0.160,0.000,0.064,0.000,0.096,"019F"
2019/04/25,17:39:00,"XXC1C1","","F2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"XXC1C1","","A*",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"XXC1C1","","F*",0.007,0.160,0.000,0.064,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDSA2C","SMF","*ALL",261.339,0.492,0.000,0.068,0.256,0.168,"019F"
2019/04/25,17:39:00,"YDSA2C","SMF","A1",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDSA2C","SMF","A2",261.332,0.492,0.000,0.068,0.256,0.168,"019F"
2019/04/25,17:39:00,"YDSA2C","SMF","F1",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"YDSA2C","SMF","F2",0.000,0.000,0.000,0.000,0.000,0.000,"019F"
2019/04/25,17:39:00,"YDSA2C","SMF","A*",261.332,0.492,0.000,0.068,0.256,0.168,"019F"
2019/04/25,17:39:00,"YDSA2C","SMF","F*",0.007,0.192,0.000,0.096,0.000,0.096,"019F"
2019/04/25,17:39:00,"*ALL","LCU(00A2)","A1",0.103,0.518,0.000,0.000,0.103,0.000,"00A2"
2019/04/25,17:39:00,"*ALL","LCU(00A2)","A2",0.113,0.497,0.000,0.000,0.105,0.000,"00A2"
2019/04/25,17:39:00,"*ALL","LCU(00A2)","F1",0.103,0.545,0.000,0.289,0.105,0.000,"00A2"
2019/04/25,17:39:00,"*ALL","LCU(00A2)","F2",0.103,0.531,0.000,0.384,0.105,0.000,"00A2"
2019/04/25,17:39:00,"*ALL","LCU(00A2)","*ALL",0.422,0.522,0.000,0.164,0.105,0.000,"00A2"
2019/04/25,17:39:00,"*ALL","LCU(016F)","A1",0.774,0.415,0.000,0.001,0.120,0.000,"016F"
2019/04/25,17:39:00,"*ALL","LCU(016F)","A2",0.767,0.420,0.000,0.000,0.123,0.000,"016F"
2019/04/25,17:39:00,"*ALL","LCU(016F)","F1",128.550,1.663,0.143,0.002,0.121,0.101,"016F"
2019/04/25,17:39:00,"*ALL","LCU(016F)","F2",8.144,0.376,0.000,0.033,0.125,0.000,"016F"
2019/04/25,17:39:00,"*ALL","LCU(016F)","*ALL",138.235,1.573,0.133,0.004,0.121,0.094,"016F"
2019/04/25,17:39:00,"*ALL","LCU(0170)","A1",0.492,1.037,0.000,0.000,0.130,0.000,"0170"
2019/04/25,17:39:00,"*ALL","LCU(0170)","A2",0.478,1.011,0.000,0.001,0.132,0.000,"0170"
2019/04/25,17:39:00,"*ALL","LCU(0170)","F1",0.472,0.982,0.000,0.051,0.138,0.000,"0170"
2019/04/25,17:39:00,"*ALL","LCU(0170)","F2",0.468,1.004,0.000,0.038,0.139,0.000,"0170"
2019/04/25,17:39:00,"*ALL","LCU(0170)","*ALL",1.910,1.009,0.000,0.022,0.135,0.000,"0170"
2019/04/25,17:39:00,"*ALL","LCU(019E)","A1",3159.478,0.587,0.000,0.000,0.116,0.273,"019E"
2019/04/25,17:39:00,"*ALL","LCU(019E)","A2",1018.341,0.596,0.000,0.000,0.070,0.291,"019E"
2019/04/25,17:39:00,"*ALL","LCU(019E)","F1",3.586,0.701,0.000,0.013,0.118,0.002,"019E"
2019/04/25,17:39:00,"*ALL","LCU(019E)","F2",2.363,0.608,0.000,0.054,0.145,0.021,"019E"
2019/04/25,17:39:00,"*ALL","LCU(019E)","*ALL",4183.768,0.590,0.000,0.000,0.105,0.277,"019E"
2019/04/25,17:39:00,"*ALL","LCU(019F)","A1",1317.586,0.737,0.000,0.000,0.079,0.370,"019F"
2019/04/25,17:39:00,"*ALL","LCU(019F)","A2",3432.696,0.637,0.000,0.000,0.110,0.307,"019F"
2019/04/25,17:39:00,"*ALL","LCU(019F)","F1",0.837,0.242,0.000,0.137,0.107,0.000,"019F"
2019/04/25,17:39:00,"*ALL","LCU(019F)","F2",0.491,0.300,0.000,0.092,0.131,0.000,"019F"
2019/04/25,17:39:00,"*ALL","LCU(019F)","*ALL",4751.610,0.665,0.000,0.000,0.101,0.324,"019F"
2019/04/25,17:39:00,"*ALL","LOGGER","*ALL",792.394,0.850,0.000,0.422,0.280,0.149
2019/04/25,17:39:00,"*ALL","DB2 LOG","*ALL",3432.086,0.538,0.000,0.070,0.264,0.205
2019/04/25,17:39:00,"*ALL","MQ LOG","*ALL",2925.401,0.513,0.000,0.068,0.262,0.183
2019/04/25,17:39:00,"*ALL","SMF","*ALL",493.710,0.490,0.000,0.070,0.250,0.170
2019/04/25,17:39:00,"*ALL","DB2 DB","*ALL",996.102,1.045,0.000,0.072,0.581,0.391
2019/04/25,17:39:00,"*ALL","CDS","*ALL",11.713,0.738,0.000,0.132,0.006,0.599
2019/04/25,17:39:00,"*ALL","ZFS","*ALL",0.000,0.000,0.000,0.000,0.000,0.000
2019/04/25,17:39:00,"*ALL","DB2 Arch","*ALL",141.874,1.290,0.000,0.072,0.457,0.762
2019/04/25,17:39:00,"*ALL","MQ Arch","*ALL",53.354,1.016,0.000,0.071,0.350,0.595
2019/04/25,17:39:00,"*ALL","MQ SMDS","*ALL",78.273,0.972,0.000,0.318,0.241,0.414
2019/04/25,17:39:00,"*ALL","DB2 MQ TBL","*ALL",78.273,0.972,0.000,0.318,0.241,0.414
2019/04/25,17:39:00,"*ALL","DB2 Cat","*ALL",0.332,7.392,0.000,0.096,4.987,2.309
2019/04/25,17:39:00,"*ALL","XRC SC AA","*ALL",755.760,0.509,0.000,0.068,0.253,0.187
2019/04/25,17:39:00,"*ALL","XRC SC AB","*ALL",732.321,0.509,0.000,0.068,0.262,0.180
2019/04/25,17:39:00,"*ALL","LOBTSPACE","*ALL",0.000,0.000,0.000,0.000,0.000,0.000
2019/04/25,17:39:00,"*ALL","*OTHER","*ALL",142.780,1.520,0.128,0.117,0.093,1.182
2019/04/25,17:39:00,"*ALL","*ALL","*ALL",9075.895,0.644,0.002,0.103,0.299,0.240
